feature,Mean_Oxygen,Mean_Oxygen_qval,log_PO4,log_PO4_qval,log_NO2NO3,log_NO2NO3_qval,sqrt_iron,sqrt_iron_qval,log_depth,log_depth_qval,Mean_Temperature,Mean_Temperature_qval,Mean_Salinity,Mean_Salinity_qval,size_fraction,size_fraction_qval,Absolute_Latitude,Absolute_Latitude_qval
COG2237,not_significant,0.120331924382187,not_significant,0.962042984561706,not_significant,0.089724358551733,not_significant,0.17425338169527,positive,0.010629034180036,not_significant,0.0993097638334253,not_significant,0.27069614176301,positive,0.00933252297512428,not_significant,0.153934962783737
COG2238,negative,0.0396218079348032,not_significant,0.878955600446697,not_significant,0.0885735051282284,not_significant,0.199900405611476,positive,0.00957038380080308,not_significant,0.119295589657099,not_significant,0.178364029154888,positive,0.0118702249716329,not_significant,0.139799756350727
COG2239,not_significant,0.799677466403912,not_significant,0.161762636115558,not_significant,0.710191665945882,negative,0.0233547754857718,negative,0.0106307836621013,not_significant,0.89683656761461406,not_significant,0.373694393615151,not_significant,0.225715880492287,not_significant,0.595476589360671
COG2240,not_significant,0.920495203131746,not_significant,0.481390298567677,not_significant,0.504581216456009,not_significant,0.361715743386738,not_significant,0.331568922658392,not_significant,0.260759436988799,not_significant,0.572153365163479,not_significant,0.998965308354126,not_significant,0.721087644279956
COG2241,not_significant,0.457303622316902,not_significant,0.301469254639217,not_significant,0.304677530385155,not_significant,0.0501785688710009,not_significant,0.203052494426899,not_significant,0.825696861834609,not_significant,0.791346332857471,not_significant,0.249578909462743,not_significant,0.648715068734354
COG2242,not_significant,0.199229321203976,not_significant,0.341985931710734,not_significant,0.289703737347191,not_significant,0.149445542190035,not_significant,0.276348512386359,not_significant,0.422662479868518,not_significant,0.812495341341104,not_significant,0.419954680254933,not_significant,0.752646680326256
COG2243,not_significant,0.356075950544312,not_significant,0.447230978081664,not_significant,0.144777997532954,negative,0.0303565698588257,not_significant,0.139404957455352,not_significant,0.661730242244257,not_significant,0.973023334031109,not_significant,0.170564069499289,not_significant,0.523038064898851
COG2244,not_significant,0.772187829415422,not_significant,0.420576809158874,not_significant,0.130553783940091,not_significant,0.661493692409545,not_significant,0.0646637284329434,not_significant,0.765010379758971,not_significant,0.492907604402676,positive,0.00271578733267493,not_significant,0.940241547732791
COG2246,not_significant,0.16738845374178,not_significant,0.0940522027186587,not_significant,0.440807531339533,negative,0.00697800345224316,not_significant,0.68582626909921,not_significant,0.103704076542913,not_significant,0.158555328716674,not_significant,0.144430075356214,not_significant,0.869140591522123
COG2247,not_significant,0.0931990211912559,not_significant,0.821835528465738,not_significant,0.437377750248514,not_significant,0.254394955288554,positive,1.38664458251195e-6,not_significant,0.129138371695685,positive,0.00627303058193413,positive,7.1415228265149e-4,not_significant,0.131109555763753
COG2249,not_significant,0.227569244877908,not_significant,0.559354447281037,not_significant,0.34180220528996,not_significant,0.0545252548250875,not_significant,0.187743114399713,not_significant,0.429291066150199,not_significant,0.0783537531691918,not_significant,0.321335877129446,not_significant,0.694817130454682
COG2250,not_significant,0.0788474163648274,not_significant,0.947505641225996,not_significant,0.89683656761461406,positive,0.00118363874311612,positive,2.5667562426272e-6,not_significant,0.0901318239414325,positive,0.0392667313483472,positive,0.0206109977805192,not_significant,0.337054745743605
COG2251,not_significant,0.620772423951074,not_significant,0.703192748717386,negative,0.0203670077499864,negative,0.0175874770746938,not_significant,0.692060765748496,not_significant,0.857985243149193,not_significant,0.89883431982019,not_significant,0.0838530117566233,not_significant,0.121792077047505
COG2252,not_significant,0.235341942289102,not_significant,0.951505942546232,not_significant,0.915245549986881,not_significant,0.994081884425242,not_significant,0.248821404258741,not_significant,0.767699288812918,not_significant,0.974678685020265,not_significant,0.667803229581458,not_significant,0.247334781656465
COG2253,negative,0.00813897664672161,not_significant,0.706335802325517,positive,0.0348036827224888,not_significant,0.948942616874512,not_significant,0.389470021168493,not_significant,0.0627798094522394,not_significant,0.886529706520323,positive,0.0486566659124921,not_significant,0.0790936934813573
COG2255,not_significant,0.781941319791678,not_significant,0.789760647502043,not_significant,0.257320720469344,not_significant,0.45102338078258303,not_significant,0.267704521987611,not_significant,0.642656044550091,not_significant,0.546326561478965,not_significant,0.660890676120264,not_significant,0.377899621775574
COG2256,not_significant,0.508881489919267,not_significant,0.80220784274374,not_significant,0.0730216681744698,not_significant,0.448177881717063,not_significant,0.922109009842378,not_significant,0.225830604455826,not_significant,0.271395198378231,not_significant,0.066879934367069,not_significant,0.321224345624629
COG2257,not_significant,0.461021089628927,not_significant,0.298666251008937,not_significant,0.4070763162617,not_significant,0.220719687495557,not_significant,0.0677675151877982,not_significant,0.686966839733529,not_significant,0.456845837146346,not_significant,0.472412099258553,not_significant,0.790827027620025
COG2258,not_significant,0.173284029735281,not_significant,0.0517965581362431,not_significant,0.209865043701442,positive,1.2570427989648e-4,positive,0.0142514301474777,not_significant,0.272127098708549,not_significant,0.933869995458547,positive,0.0212272589352637,not_significant,0.303634326366116
COG2259,not_significant,0.268271141524707,not_significant,0.845582806513509,not_significant,0.302488948235106,negative,0.048292371412295,not_significant,0.371319419653247,not_significant,0.502599059552828,not_significant,0.139375773073405,not_significant,0.493215055211114,not_significant,0.321955428067708
COG2260,negative,0.0243786947593733,not_significant,0.55386212675344,not_significant,0.0995642716759942,not_significant,0.828924467633755,positive,0.0197955856367941,not_significant,0.903009218469103,positive,0.0435540293346461,not_significant,0.0537005121989871,not_significant,0.096478942763183
COG2261,not_significant,0.851998901484062,not_significant,0.746893468904028,not_significant,0.982525350954827,not_significant,0.933184763583504,positive,3.5739339205147e-4,not_significant,0.240862195843285,not_significant,0.949450178566982,not_significant,0.521958386672071,not_significant,0.405297524399519
COG2262,not_significant,0.867853883234411,not_significant,0.546353950946687,positive,0.039868629447212,not_significant,0.0669731881069821,not_significant,0.83699769125509,not_significant,0.545611953964046,not_significant,0.885758050303254,not_significant,0.252214263443699,not_significant,0.710354558111608
COG2263,not_significant,0.0844709386418417,not_significant,0.999251658690545,not_significant,0.143618597746336,not_significant,0.156404496479137,positive,0.0206980948840599,not_significant,0.0734360120525451,not_significant,0.393541446082358,positive,0.00525800574659238,not_significant,0.189919758014061
COG2264,positive,0.00165400083145297,not_significant,0.643589761791584,not_significant,0.0872526456482467,not_significant,0.98559604279613,not_significant,0.784166625043244,not_significant,0.737332673895608,not_significant,0.897217935970188,not_significant,0.535997463133003,not_significant,0.227814344164447
COG2265,not_significant,0.451400272786297,positive,0.0348393873073744,not_significant,0.931808902891783,positive,0.00643261905093417,not_significant,0.224311244025495,negative,0.0208428558535169,not_significant,0.647524874394747,not_significant,0.099215627618627,not_significant,0.726381553531237
COG2266,negative,0.0165167026349761,not_significant,0.589769726305928,positive,0.0187767935034064,not_significant,0.319222978133605,positive,0.0132279905807187,not_significant,0.559354447281037,positive,0.00933252297512428,positive,0.00745340078483328,not_significant,0.0642368956841022
COG2267,positive,2.6044128887944e-4,not_significant,0.986474762561036,not_significant,0.142071865447727,not_significant,0.19802473896524,not_significant,0.805939701368263,not_significant,0.248669055883459,not_significant,0.169675349059205,not_significant,0.917989059445504,negative,0.0121626330521463
COG2268,not_significant,0.653071383949706,not_significant,0.93311812133443,not_significant,0.168344795747224,not_significant,0.0996023215394031,positive,0.00870967478873246,not_significant,0.846812627251651,not_significant,0.548792830588859,positive,0.00769339475610873,not_significant,0.908932419258868
COG2269,not_significant,0.376146062197718,positive,0.0120829059273082,not_significant,0.345449762488472,positive,0.0122657855880049,positive,0.0173533915584183,negative,0.0243786947593733,not_significant,0.139799756350727,not_significant,0.231342915815511,not_significant,0.610227986080419
COG2270,not_significant,0.0648920491205196,not_significant,0.233323639333092,not_significant,0.0558434030899826,not_significant,0.849578728824377,not_significant,0.486054432401826,not_significant,0.981259849994171,not_significant,0.463888250772099,not_significant,0.737856428434631,not_significant,0.949313317073004
COG2271,not_significant,0.0609527896635304,not_significant,0.268778237053106,not_significant,0.375842003105754,not_significant,0.386814874600392,positive,0.00471924601465256,not_significant,0.317863179243959,not_significant,0.13767989560333,positive,0.00870967478873246,not_significant,0.331436316430141
COG2272,not_significant,0.239440212001437,not_significant,0.750688863380315,not_significant,0.634558138960851,not_significant,0.100276658284085,not_significant,0.0534775052332802,not_significant,0.380926198285844,not_significant,0.300124376542965,not_significant,0.271395978441279,not_significant,0.49055411140542
COG2273,not_significant,0.886426673629856,not_significant,0.872863799806701,not_significant,0.232858052949586,not_significant,0.285816638854937,not_significant,0.573384463030486,not_significant,0.418422033927809,not_significant,0.523376426418066,not_significant,0.4672365186694,not_significant,0.984056208140456
COG2274,not_significant,0.963325486018635,not_significant,0.478632428580647,not_significant,0.243877141916664,not_significant,0.96655413201075,not_significant,0.988238292632908,not_significant,0.692157791550816,not_significant,0.948119369879445,not_significant,0.987016101032209,not_significant,0.123956801820472
COG2301,not_significant,0.577222425917337,not_significant,0.339196082259915,not_significant,0.415511508353796,not_significant,0.289587522800883,not_significant,0.55713753100055,not_significant,0.387409964421233,not_significant,0.141157949054362,not_significant,0.482562511768502,not_significant,0.764874434200405
COG2302,not_significant,0.763012841435284,not_significant,0.287751321393927,negative,0.0492198090162635,not_significant,0.0903937208260228,not_significant,0.505216539168575,not_significant,0.280227107937555,not_significant,0.747786535080905,not_significant,0.392788639457694,not_significant,0.408418580063653
COG2303,not_significant,0.509462785736929,not_significant,0.40985401772704,not_significant,0.599635213244097,not_significant,0.207119197032886,not_significant,0.347434271566581,not_significant,0.844937960387043,not_significant,0.594316923542436,not_significant,0.600860020743639,not_significant,0.682880232885628
COG2304,not_significant,0.454139509447916,not_significant,0.150535888600596,not_significant,0.190416999559084,not_significant,0.2607885230401,positive,0.0475118389480469,not_significant,0.521124647368058,not_significant,0.322467633698322,positive,0.00478327240160144,not_significant,0.570936118200105
COG2306,not_significant,0.271791299112774,not_significant,0.753679843482272,not_significant,0.786035399253224,not_significant,0.974678685020265,positive,0.0161888740766609,not_significant,0.50377140624221906,not_significant,0.243138373507159,positive,0.0220566163665182,not_significant,0.629035017365092
COG2307,not_significant,0.706200553360759,not_significant,0.27455806093147,negative,0.00931334716896632,not_significant,0.23544917592028,not_significant,0.771354259059729,not_significant,0.218938742045682,not_significant,0.832126647481455,not_significant,0.319945118192763,not_significant,0.40317331930583
COG2308,not_significant,0.614514273973178,not_significant,0.112910838031838,negative,0.0293281141089175,not_significant,0.148982721013129,not_significant,0.605522979813333,not_significant,0.0931990211912559,not_significant,0.609892402838267,not_significant,0.315235496656395,not_significant,0.259893516622595
COG2309,negative,0.0278139567668065,not_significant,0.829953342992741,positive,0.0472446602124629,not_significant,0.495856061756272,positive,0.0362663165836099,positive,0.0265075778102819,not_significant,0.119825844082702,positive,0.0155380704210949,not_significant,0.0841981019860902
COG2310,not_significant,0.20487204125872,not_significant,0.97929774784619406,not_significant,0.738044843529363,not_significant,0.465877577919475,not_significant,0.474536183456822,not_significant,0.1882143211538,not_significant,0.925368317322332,not_significant,0.28182723624685,not_significant,0.0810939875750097
COG2311,not_significant,0.414175409615755,not_significant,0.4309323882593,positive,0.0487278970709065,not_significant,0.895029054615739,positive,0.00751393515440798,not_significant,0.284162289765365,not_significant,0.282395524216973,not_significant,0.641470907459573,not_significant,0.967551001083781
COG2312,not_significant,0.665587457696003,not_significant,0.107711790285346,not_significant,0.51051779134948,not_significant,0.431508736065688,positive,0.0125551012879163,not_significant,0.955429480667242,not_significant,0.420024607662673,positive,0.00458158811007475,not_significant,0.874344771069429
COG2313,not_significant,0.111961951375106,not_significant,0.105269157992885,not_significant,0.0927511211486838,not_significant,0.142025215953981,positive,0.0434151747036316,not_significant,0.982799352067257,not_significant,0.783948294105588,not_significant,0.276380240826468,not_significant,0.31642179810128
COG2314,not_significant,0.988313160462957,not_significant,0.340615343280737,not_significant,0.720320014074281,not_significant,0.413071508687328,not_significant,0.299379650584972,not_significant,0.82448521629529,not_significant,0.754521827240682,not_significant,0.736212100200071,not_significant,0.650853320197595
COG2315,not_significant,0.74741724592302194,not_significant,0.0931990211912559,not_significant,0.404994569533037,not_significant,0.111492020207807,positive,1.0542032890557e-4,not_significant,0.492899744406996,not_significant,0.562660834657651,positive,0.0031168046227628,not_significant,0.239093477524145
COG2316,negative,1.3239755459982e-4,not_significant,0.754568049852538,positive,0.038254123572057,not_significant,0.700131066782883,positive,0.0313939041960852,not_significant,0.0654054284898154,positive,0.0393910079538745,positive,2.9623577643188e-4,not_significant,0.203707348483953
COG2317,not_significant,0.933152559171008,not_significant,0.947505641225996,negative,0.010257652481096,negative,0.0316745900948199,not_significant,0.786511154372811,not_significant,0.283220896161259,not_significant,0.991036914761187,not_significant,0.317139593558937,not_significant,0.519650535154541
COG2318,not_significant,0.643536700624314,not_significant,0.64979341621342,not_significant,0.561494568078932,not_significant,0.523174033843509,not_significant,0.142827411730853,not_significant,0.940486429026956,not_significant,0.204452325697448,not_significant,0.43561519641881,not_significant,0.973780594459721
COG2319,not_significant,0.897115408926283,not_significant,0.359400687809712,not_significant,0.0679380899101964,not_significant,0.219082502257087,not_significant,0.105514728042613,not_significant,0.109542321631425,positive,0.0370748337910029,not_significant,0.293531499332983,not_significant,0.945039711119265
COG2320,not_significant,0.797189816149116,not_significant,0.475076029196872,not_significant,0.74426393745947,not_significant,0.362562411787339,positive,7.0905242220586e-4,not_significant,0.365036596508881,not_significant,0.0501909500224242,positive,2.0560284939122e-4,not_significant,0.956280227326122
COG2321,not_significant,0.515876259018977,not_significant,0.893731993121648,negative,0.0239603153206182,not_significant,0.282442694888583,positive,0.0246682699059441,not_significant,0.951505942546232,not_significant,0.777609232389266,not_significant,0.682507745410796,not_significant,0.406651922704271
COG2322,not_significant,0.768997464283527,not_significant,0.98869730900780906,not_significant,0.0721354256387936,not_significant,0.628848590401865,not_significant,0.833931013328465,not_significant,0.423931073326294,not_significant,0.465136824935431,positive,0.0308972775108417,not_significant,0.914197891327632
COG2323,not_significant,0.524284978070308,not_significant,0.98161342408165,not_significant,0.33989156051051,not_significant,0.832665110501795,positive,0.00212207999843273,not_significant,0.878143353058608,not_significant,0.363670035043003,not_significant,0.0746913267840813,not_significant,0.650929357191133
COG2324,not_significant,0.578778775101367,not_significant,0.899686277773153,not_significant,0.472412099258553,not_significant,0.64240990522626,positive,0.0265641069125256,not_significant,0.621561899705276,not_significant,0.931722621622371,not_significant,0.491971234739281,not_significant,0.811374186189238
COG2326,not_significant,0.582955083454771,not_significant,0.993045540760016,not_significant,0.903863083178865,positive,0.0491881296167827,not_significant,0.363012038110226,not_significant,0.885886820005944,not_significant,0.436519574206549,not_significant,0.454114207221529,not_significant,0.766030886276759
COG2327,not_significant,0.546022041889204,not_significant,0.34653321918362,not_significant,0.949810897725283,positive,0.0244020482852394,not_significant,0.901670548058847,not_significant,0.363346693499023,not_significant,0.650483241767241,positive,0.0194859436158589,not_significant,0.571511690976085
COG2329,not_significant,0.190882732124858,positive,0.0149633848257329,not_significant,0.662583577858951,negative,0.00163093018369804,not_significant,0.121824727992903,not_significant,0.47689931882873,not_significant,0.431280404609858,not_significant,0.713092188498511,not_significant,0.61664838752454
COG2331,not_significant,0.763335349863678,not_significant,0.384873889277053,not_significant,0.803947996376224,not_significant,0.953554019178461,not_significant,0.706680339783423,not_significant,0.187321610265685,not_significant,0.6541977687939,not_significant,0.439826774663967,not_significant,0.907910496153015
COG2332,not_significant,0.924065388226187,not_significant,0.329641005148178,not_significant,0.225083935227193,not_significant,0.734046106584608,not_significant,0.0513419292298557,not_significant,0.949787259670649,not_significant,0.89683656761461406,not_significant,0.586248303658211,not_significant,0.864113097759974
COG2333,not_significant,0.08235131059962,not_significant,0.105057614178089,not_significant,0.826382372207745,not_significant,0.0909341524196404,positive,0.00949506244462624,not_significant,0.245045937899559,not_significant,0.123244085711673,positive,0.0299868479317084,not_significant,0.907910496153015
COG2334,not_significant,0.754858143179677,not_significant,0.548173496171707,not_significant,0.0738685412358535,not_significant,0.40808651144176,not_significant,0.818466953599998,not_significant,0.877967006765734,not_significant,0.915360215904192,not_significant,0.192144907487523,not_significant,0.315151834511054
COG2335,positive,9.8259872051759e-4,not_significant,0.12311075835178,not_significant,0.415723228870096,not_significant,0.7956355791728,not_significant,0.814397020588789,not_significant,0.224905978415256,not_significant,0.0900112046916363,positive,0.00212659772996519,not_significant,0.6056406886538
COG2336,not_significant,0.0991650419026023,positive,0.00735370811837618,not_significant,0.258776189545725,not_significant,0.253871218974231,positive,0.0479178203579924,not_significant,0.521131517701758,not_significant,0.257320720469344,not_significant,0.0826299057190499,not_significant,0.659696837684643
COG2337,not_significant,0.561876724591826,not_significant,0.356313986719839,not_significant,0.827376115905941,not_significant,0.122483885240198,not_significant,0.674296815190043,not_significant,0.126714640474219,not_significant,0.819530184706721,not_significant,0.600203568011346,not_significant,0.968557230560838
COG2339,not_significant,0.560989698775319,not_significant,0.362325265220066,not_significant,0.202902517601494,not_significant,0.813196069969687,not_significant,0.549480386198518,not_significant,0.81865547294877,not_significant,0.343232549647757,positive,0.0379931265344918,not_significant,0.394741878796946
COG2340,not_significant,0.823818914576225,negative,0.0153233133208258,not_significant,0.199703188226795,not_significant,0.615571718738318,not_significant,0.864113097759974,not_significant,0.968557230560838,not_significant,0.500112701669286,not_significant,0.433798096777991,not_significant,0.0802165461975581
COG2342,not_significant,0.882849982235007,not_significant,0.968542579840643,not_significant,0.42380059028289,not_significant,0.847794965317474,positive,0.0132256264168994,not_significant,0.487241994774851,positive,0.01721454570381,positive,0.0220776235647175,not_significant,0.972967355284572
COG2343,not_significant,0.756377284047512,not_significant,0.803985541223568,not_significant,0.441265759833162,not_significant,0.0735506379033466,not_significant,0.226480600695758,not_significant,0.472256087472394,not_significant,0.0885065281348475,positive,0.0106307836621013,not_significant,0.635274909433784
COG2344,negative,0.00976908112423218,negative,0.013805005686377,not_significant,0.302228107451535,not_significant,0.884768675138662,positive,0.0158016379287962,not_significant,0.268167882309804,not_significant,0.963283356570353,not_significant,0.847099485396246,not_significant,0.745442944007108
COG2345,not_significant,0.43857597613363,not_significant,0.337822591944142,not_significant,0.851150698567935,positive,0.0116610796482991,not_significant,0.539778688775878,not_significant,0.052864200936731,not_significant,0.513159289234482,positive,0.0050209895036505,not_significant,0.217077171844517
COG2346,not_significant,0.912131898014446,not_significant,0.0815754374856804,not_significant,0.616033334729147,positive,0.0165211911581966,positive,6.7501770481832e-4,not_significant,0.946296555492267,not_significant,0.461550415509781,positive,0.0119771423298539,not_significant,0.832444251606828
COG2348,not_significant,0.0874788091193187,not_significant,0.456787632007524,not_significant,0.902615780232907,not_significant,0.276567358340633,positive,0.0345226821356465,not_significant,0.830038980207596,not_significant,0.450689994342797,not_significant,0.264126319743687,not_significant,0.711160043511164
COG2350,not_significant,0.0582929440011153,not_significant,0.641357705512554,not_significant,0.131511610714443,not_significant,0.163723902413043,not_significant,0.187075327048457,not_significant,0.851210268616922,not_significant,0.747525659652418,not_significant,0.122623158300873,not_significant,0.201063236160466
COG2351,not_significant,0.901820244544338,not_significant,0.92969353628335,positive,0.0409460259487919,not_significant,0.18326535300981,not_significant,0.176288195117414,not_significant,0.766349283396343,not_significant,0.862065902823471,not_significant,0.152707729721121,not_significant,0.830629223399476
COG2352,not_significant,0.785489951502427,not_significant,0.904416306778428,not_significant,0.261048084465634,negative,0.00243383082070672,negative,0.040275850913216,not_significant,0.0741937969581317,not_significant,0.398420436303744,not_significant,0.58463714391519,not_significant,0.907819677018872
COG2353,positive,0.0112032522114945,not_significant,0.245033863634613,not_significant,0.322489195103281,not_significant,0.659015215370195,not_significant,0.52190470390555,not_significant,0.821903649748944,not_significant,0.480928421593864,not_significant,0.158555328716674,not_significant,0.7426083522574
COG2354,not_significant,0.108407095743274,not_significant,0.0654054284898154,not_significant,0.607525514586162,not_significant,0.286256531854555,positive,0.00458158811007475,not_significant,0.967613593859765,not_significant,0.907816056688662,not_significant,0.0623862570525175,not_significant,0.727029563884473
COG2355,not_significant,0.75184265395787,not_significant,0.347316847561624,positive,0.0177485585228726,not_significant,0.141217676236905,not_significant,0.935995470068924,not_significant,0.93007320604526,not_significant,0.954954551599474,not_significant,0.839553001599866,not_significant,0.543639800521381
COG2356,not_significant,0.432061558148395,not_significant,0.24846360604794,not_significant,0.40506162361133,not_significant,0.24650461569208101,not_significant,0.34460311567615,not_significant,0.387147653241897,not_significant,0.97929774784619406,not_significant,0.164422675031488,not_significant,0.87012635764279
COG2357,not_significant,0.452377184933676,not_significant,0.755282908380508,not_significant,0.967696751466051,not_significant,0.74599234504753,not_significant,0.155441792156143,not_significant,0.47689931882873,not_significant,0.437138065360902,positive,0.0295104801874621,not_significant,0.958576108441058
COG2358,not_significant,0.230873598492256,not_significant,0.988721564875454,not_significant,0.257279746102773,positive,0.00355141029974399,positive,0.0134882192965711,not_significant,0.486832262213987,not_significant,0.413692159684161,positive,0.0400786181983621,not_significant,0.748500134266476
COG2359,not_significant,0.675500218458223,not_significant,0.751256990811273,not_significant,0.896512134113352,not_significant,0.215119147376849,not_significant,0.962264726933484,not_significant,0.422029024874482,not_significant,0.996572608873148,not_significant,0.823246251153329,not_significant,0.079670517050635
COG2360,not_significant,0.229088051957173,not_significant,0.224453461484231,not_significant,0.773464245286097,not_significant,0.140869269264268,not_significant,0.268328910808409,not_significant,0.246598512808315,not_significant,0.662953348158044,not_significant,0.987016101032209,not_significant,0.849348288034813
COG2361,not_significant,0.285816638854937,not_significant,0.41399065845652,not_significant,0.725544700446469,not_significant,0.31801189736599,not_significant,0.428526988610821,not_significant,0.996572608873148,not_significant,0.789969527170177,not_significant,0.380332672680815,not_significant,0.752881446601904
COG2362,negative,2.4829874759432e-5,not_significant,0.998882534625887,not_significant,0.735512866793951,not_significant,0.492352052248906,positive,0.00257341793661744,not_significant,0.269351105982597,not_significant,0.282539111465547,not_significant,0.0879699559235961,not_significant,0.23709298088844
COG2363,not_significant,0.93845131734121,not_significant,0.26480595921024,not_significant,0.582483657883188,not_significant,0.703193198421011,positive,0.0032318129248626,not_significant,0.187075327048457,not_significant,0.410791630098303,not_significant,0.332596588026457,not_significant,0.825696861834609
COG2364,not_significant,0.579963235660091,not_significant,0.527257234127757,positive,0.0225894358843296,not_significant,0.325665698463623,not_significant,0.901260867330936,not_significant,0.41407244472107,not_significant,0.665129571715688,not_significant,0.391700252150098,not_significant,0.560649442167004
COG2365,not_significant,0.728072726339064,not_significant,0.274987855389073,not_significant,0.295667003247989,not_significant,0.141060280615645,not_significant,0.749853096058856,not_significant,0.407470838570396,not_significant,0.910513166721257,not_significant,0.555104333133161,not_significant,0.413000499443758
COG2366,not_significant,0.394236903930944,not_significant,0.336176447453973,not_significant,0.164283337763445,not_significant,0.676601055671973,not_significant,0.0666168499805628,not_significant,0.758569509123827,not_significant,0.956609405934884,not_significant,0.247690888243374,not_significant,0.835262861644711
COG2367,not_significant,0.416197303863874,not_significant,0.374877367130089,not_significant,0.869695858618649,not_significant,0.932570110119803,not_significant,0.486451821375706,not_significant,0.516527505602716,not_significant,0.0600923851717229,not_significant,0.756377284047512,not_significant,0.43857597613363
COG2368,not_significant,0.310007601948277,not_significant,0.584089355605564,positive,0.0430112448100432,positive,0.0299367190571083,positive,0.0044837325401558,not_significant,0.603549651299127,not_significant,0.357238529989051,not_significant,0.197483729780196,not_significant,0.114741269277167
COG2369,not_significant,0.46318875477187,not_significant,0.0604832478124774,not_significant,0.266216398627175,not_significant,0.370199165976803,positive,0.0108985127068075,not_significant,0.996572608873148,not_significant,0.628423392345693,positive,0.0139007969964494,not_significant,0.598402956486488
COG2370,not_significant,0.881112700221376,not_significant,0.321548631068755,not_significant,0.160582701406704,not_significant,0.904988279480204,positive,0.0371732442140524,not_significant,0.850980786875166,not_significant,0.24661929341932,not_significant,0.081466285403094,not_significant,0.813854114064548
COG2371,not_significant,0.923897591972691,not_significant,0.180061224313496,negative,0.021190443425864,not_significant,0.587268507587423,not_significant,0.900872673511086,not_significant,0.378450369299256,not_significant,0.806544531694916,not_significant,0.335121060908573,not_significant,0.99126446272798
COG2372,not_significant,0.204485409897318,not_significant,0.82076245436453,not_significant,0.367604484721058,not_significant,0.188357289000904,positive,0.00648628727258291,not_significant,0.439743364768726,not_significant,0.221929520599878,not_significant,0.260847313982767,not_significant,0.634404917451644
COG2373,not_significant,0.411751869795812,positive,0.0161888740766609,not_significant,0.575919819217319,not_significant,0.244886585802692,positive,0.00220424452833175,not_significant,0.461019399747472,not_significant,0.123304735416728,positive,1.6370651333805e-4,not_significant,0.965392988426977
COG2374,not_significant,0.67212072303863,positive,0.0345226821356465,not_significant,0.382732408722854,positive,7.8518491607484e-4,positive,0.0120786404625864,not_significant,0.701174405884557,positive,0.0303565698588257,positive,0.00834198718694119,not_significant,0.920114959204088
COG2375,positive,8.8344274426024e-4,positive,0.00141556098894707,not_significant,0.59662309259431,not_significant,0.0827153826883369,not_significant,0.0666168499805628,not_significant,0.586579670985557,not_significant,0.604389373479184,not_significant,0.369062768512943,not_significant,0.268942756448181
COG2376,not_significant,0.052864200936731,not_significant,0.486054432401826,not_significant,0.480670814432855,not_significant,0.264495058888487,positive,0.0172481666025054,not_significant,0.132644358791816,not_significant,0.689714928401574,positive,0.0365558539459321,not_significant,0.238566205480618
COG2377,not_significant,0.565837824710231,not_significant,0.933678591895583,not_significant,0.548621465116745,not_significant,0.938949788744705,not_significant,0.142577025301781,not_significant,0.705581214184241,not_significant,0.857384077864653,not_significant,0.844530081708753,not_significant,0.884558612861804
COG2378,not_significant,0.18584491253889,not_significant,0.251204596567439,not_significant,0.82219374148162,not_significant,0.278322930332076,positive,5.5292266604e-4,not_significant,0.696280401808286,not_significant,0.330137051872985,positive,0.0480778182552748,not_significant,0.951505942546232
COG2379,not_significant,0.644383597154641,not_significant,0.658735050069285,not_significant,0.213041952762345,not_significant,0.307314218627258,not_significant,0.67081561708203,not_significant,0.674328901643255,not_significant,0.423335491698511,not_significant,0.810146326966444,not_significant,0.723006923515589
COG2380,not_significant,0.0990605110997874,not_significant,0.934071748181065,not_significant,0.0561278077127229,not_significant,0.376073205010793,positive,1.07516474671092e-5,not_significant,0.165323830499004,positive,0.00635330811310882,positive,0.0044837325401558,positive,0.037362631453014
COG2382,not_significant,0.0515407094017907,not_significant,0.80378060819447,not_significant,0.906487759747407,not_significant,0.82454004168214,positive,0.00622022447502995,not_significant,0.75909302667856,not_significant,0.0882289047518663,not_significant,0.223848757003263,not_significant,0.275691099728144
COG2384,not_significant,0.288662449925503,positive,0.00119624316994558,not_significant,0.39500623082659,positive,0.0389083423807997,positive,0.0211294636642198,not_significant,0.46987590523526,not_significant,0.871229552098572,positive,0.0266746153766605,not_significant,0.0951377829127019
COG2385,not_significant,0.684658512636608,not_significant,0.304794012884979,negative,0.0340192868647963,negative,0.0369515916178057,not_significant,0.812781890077931,not_significant,0.420576809158874,not_significant,0.988678605301879,not_significant,0.307612724789335,not_significant,0.39012077355756
COG2386,not_significant,0.736167555723075,not_significant,0.602120925849133,not_significant,0.525756056642854,not_significant,0.529107419082569,not_significant,0.927752434151957,not_significant,0.74265381441119,not_significant,0.22760226510914,not_significant,0.711314946650711,not_significant,0.473860852431637
COG2388,not_significant,0.951505942546232,not_significant,0.111193045026285,not_significant,0.187321610265685,not_significant,0.742144031225737,positive,0.00574262950629847,not_significant,0.886575529060423,not_significant,0.376118125776539,not_significant,0.0564684217445861,not_significant,0.840405963083518
COG2389,not_significant,0.323136781326712,not_significant,0.608811474380786,not_significant,0.521930981041288,positive,0.0100459264053014,not_significant,0.445432467297673,not_significant,0.0542389034431309,not_significant,0.980358769977476,positive,0.0405768474495085,not_significant,0.178076611087389
