COG1856
COG0261
COG0321
COG5265
COG1662
COG1705
COG1591
COG0517
COG3145
COG0414
COG3000
COG4569
COG3659
COG1840
COG2375
COG3453
COG0277
COG0692
COG2153
COG0357
COG0140
COG0241
COG3367
COG0559
COG1052
COG2887
COG0520
COG3852
COG2989
COG1493
COG1355
COG2964
COG1918
COG1908
COG4365
COG3108
COG1254
COG0690
COG2740
COG4445
COG1178
COG1121
COG4772
COG3876
COG1564
COG3346
COG4750
COG4327
COG0800
COG1108
COG0316
COG3806
COG3951
COG2193
COG1080
COG2209
COG2114
COG3156
COG0847
COG4123
COG4852
COG2176
COG1420
COG5590
COG4252
COG0819
COG1579
COG4743
COG3298
COG2230
COG3223
COG3151
COG3564
COG1882
COG0716
COG3269
COG1279
COG3472
COG0114
COG5337
COG1876
COG1208
COG0531
COG1249
COG2850
COG0425
COG1139
COG1090
COG3268
COG2402
COG2231
COG3858
COG0652
COG0153
COG0182
COG2166
COG3911
COG1719
COG3590
COG3804
COG1657
COG3565
COG2846
COG3949
COG4012
COG1188
COG1399
COG4412
COG4994
COG4787
COG1171
COG1227
COG4731
COG1671
COG2031
COG0641
COG0476
COG5402
COG3011
COG3364
COG3372
COG2017
COG1881
COG4826
COG3315
COG3487
COG0388
COG0349
COG2098
COG4310
COG0501
COG3629
COG0412
COG0620
COG0651
COG2717
COG1281
COG2996
COG0027
COG1395
COG0170
COG1180
COG0416
COG3051
COG1995
COG3751
COG4214
COG1966
COG5389
COG2365
COG3894
COG1059
COG4909
COG0500
COG1456
COG0611
COG4294
COG0095
COG0160
COG0609
COG0767
COG2224
COG1291
COG0169
COG3973
COG2264
COG0077
COG0221
COG2078
COG1397
COG4950
COG0230
COG4233
COG4567
COG4198
COG2142
COG3175
COG2226
COG2703
COG3931
COG3361
COG3788
COG0369
COG3213
COG3306
COG1852
COG2080
COG3176
COG3677
COG0791
COG0213
COG0813
COG1989
COG4392
COG1007
COG3900
COG0390
COG3448
COG4642
COG0649
COG1946
COG1153
COG1932
COG3740
COG1611
COG0514
COG1216
COG3284
COG3872
COG2035
COG1412
COG4240
COG2730
COG3867
COG2079
COG3382
COG5305
COG0565
COG2025
COG5621
COG4338
COG5452
COG4832
COG2501
COG0111
COG1785
COG5321
COG2956
COG0797
COG2771
COG1749
COG3133
COG1123
COG1297
COG3743
COG5352
COG0591
COG2353
COG3898
COG2609
COG2210
COG3381
COG1162
COG0702
COG1773
COG0582
COG0431
COG4487
COG0307
COG0629
COG3837
COG3613
COG1213
COG1837
COG2913
COG4670
COG2076
COG2348
COG0616
COG0348
COG1091
COG2057
COG3765
COG0708
COG1514
COG3882
COG0205
COG0646
COG3365
COG2040
COG1387
COG1956
COG0678
COG4172
COG3249
COG0564
COG3605
COG3138
COG0367
COG3467
COG1550
COG2077
COG0279
COG0393
COG2259
COG4133
COG4454
COG1172
COG1861
COG1978
COG1319
COG1637
COG5012
COG1184
COG0283
COG3551
COG4517
COG3091
COG1699
COG1129
COG0055
COG1035
COG5467
COG1168
COG1556
COG1145
COG4362
COG0661
COG2339
COG3255
COG1894
COG4874
COG0488
COG3069
COG4704
COG0266
COG4213
COG0546
COG3341
COG3191
COG0855
COG0663
COG5616
COG3395
COG2870
COG2020
COG4752
COG0471
COG0566
COG0070
COG2820
COG3509
COG3720
COG2901
COG2407
COG0381
COG5496
COG3022
COG1648
COG0480
COG1252
COG1262
COG3757
COG1872
COG5282
COG2171
COG4608
COG0673
COG1761
COG3411
COG0333
COG4797
COG2340
COG1233
COG1953
COG3538
COG1136
COG0006
COG0589
COG0677
COG1076
COG4324
COG1446
COG2050
COG3420
COG0518
COG1593
COG4147
COG4239
COG3909
COG5652
COG2074
COG3273
COG1664
COG2164
COG4245
COG1788
COG0358
COG4531
COG4989
COG1733
COG0175
COG1951
COG0116
COG4299
COG1794
COG1850
COG0189
COG0549
COG1434
COG2191
COG4910
COG2994
COG3129
COG2885
COG2988
COG4695
COG0447
COG4099
COG0031
COG3127
COG5598
COG0543
COG0156
COG0413
COG5410
COG5501
COG5605
COG1061
COG3347
COG3698
COG0347
COG1131
COG0750
COG4263
COG4354
COG2770
COG1541
COG0444
COG4242
COG2861
COG1304
COG1904
COG3021
COG1120
COG1969
COG4337
COG0818
COG0115
COG0695
COG0841
COG1278
COG0618
COG3840
COG4690
COG3604
COG5498
COG0446
COG2129
COG1643
COG4748
COG3259
COG3850
COG2127
COG3043
COG5488
COG1298
COG1324
COG0214
COG2211
COG5626
COG4181
COG1256
COG2089
COG1838
COG5281
COG2738
COG1554
COG0854
COG4769
COG3893
COG4315
COG3128
COG0703
COG1026
COG3154
COG3257
COG1539
COG5362
COG2027
COG2137
COG0155
COG1021
COG3239
COG4728
COG1193
COG4807
COG2063
COG2052
COG0454
COG1694
COG1199
COG1338
COG0735
COG1900
COG3029
COG2041
COG2115
COG2055
COG4130
COG2207
COG3023
COG3892
COG2871
COG4766
COG2509
COG4289
COG2906
COG2843
COG3225
COG0199
COG4653
COG3407
COG4681
COG1334
COG1824
COG2838
COG1923
COG0101
COG0370
COG4094
COG3007
COG2071
COG3762
COG5653
COG2824
COG0383
COG1333
COG4843
COG3910
COG4308
COG2195
COG3345
COG2045
COG3016
COG0079
COG4311
COG1524
COG1177
COG0807
COG4091
COG2206
COG2313
COG1157
COG5514
COG1207
COG0302
COG1408
COG1429
COG5542
COG1146
COG5465
COG1271
COG1816
COG5283
COG2872
COG3101
COG1536
COG3086
COG2253
COG4530
COG0513
COG5319
COG1479
COG4178
COG3173
COG1528
COG1277
COG1033
COG4520
COG1569
COG1210
COG0176
COG0262
COG0284
COG0523
COG1706
COG1398
COG0135
COG4641
COG1941
COG0235
COG0536
COG0653
COG4451
COG1305
COG0309
COG1034
COG3772
COG5485
COG0269
COG0253
COG4976
COG0730
COG3105
COG5557
COG2130
COG3693
COG5469
COG3485
COG4977
COG4281
COG0119
COG4108
COG1141
COG5212
COG2893
COG2227
COG0056
COG4401
COG0303
COG0014
COG1382
COG2304
COG3671
COG0637
COG4714
COG3754
COG1553
COG1730
COG3179
COG3193
COG3410
COG0521
COG4742
COG1461
COG3530
COG3794
COG0108
COG3785
COG2931
COG1970
COG0785
COG1661
COG0687
COG2503
COG1161
COG0698
COG0167
COG1879
COG1239
COG1910
COG1348
COG3279
COG3325
COG1194
COG1143
COG2457
COG3544
COG3329
COG2350
COG3684
COG1633
COG3080
COG0298
COG3310
COG0249
COG0311
COG5614
COG0299
COG2068
COG1296
COG1307
COG5437
COG1205
COG1814
COG2185
COG1463
COG2128
COG3276
COG1830
COG0846
COG3379
COG3568
COG1543
COG5456
COG5651
COG3429
COG3019
COG3075
COG3594
COG0207
COG4135
COG2322
COG4134
COG1574
COG3669
COG4254
COG4857
COG3135
COG5607
COG0004
COG2960
COG0350
COG4624
COG2364
COG4247
COG2804
COG0572
COG0746
COG1660
COG1328
COG1940
COG2220
COG2430
COG0335
COG3744
COG0635
COG1063
COG1629
COG4725
COG1378
COG0409
COG1083
COG3528
COG0712
COG1709
COG1905
COG5360
COG2225
COG3062
COG1529
COG4618
COG3775
COG3903
COG3159
COG3412
COG1740
COG3028
COG2302
COG0623
COG5470
COG3162
COG0384
COG5276
COG2162
COG1413
COG4104
COG5404
COG2923
COG3980
COG1460
COG2311
COG1734
COG2043
COG0113
COG0126
COG3400
COG1737
COG1672
COG1598
COG1600
COG3773
COG0836
COG0047
COG0697
COG1008
COG1758
COG4174
COG2273
COG4370
COG4387
COG1739
COG3330
COG1525
COG1682
COG1377
COG0699
COG1952
COG2084
COG4372
COG0007
COG2366
COG0764
COG1815
COG0586
COG3349
COG4388
COG0228
COG1074
COG1219
COG2971
COG4485
COG4285
COG3779
COG3378
COG3026
COG3278
COG0474
COG3584
COG2324
COG3592
COG3463
COG3764
COG1843
COG4241
COG0762
COG4764
COG1656
COG3401
COG1887
COG0225
COG0711
COG3959
COG4248
COG5322
COG2848
COG3907
COG0783
COG5260
COG2046
COG0229
COG3952
COG1690
COG1766
COG3597
COG1346
COG3824
COG4867
COG0274
COG2605
COG3503
COG4539
COG0301
COG3766
COG5398
COG0300
COG4906
COG0181
COG5477
COG1716
COG1283
COG5388
COG1240
COG0803
COG3160
COG0163
COG3635
COG0806
COG0436
COG1092
COG2755
COG3958
COG5135
COG2710
COG0636
COG3885
COG0145
COG2981
COG1259
COG4692
COG1570
COG3859
COG3342
COG1597
COG2217
COG0639
COG4186
COG5017
COG3041
COG1410
COG1079
COG0141
COG3666
COG0345
COG0313
COG1441
COG3945
COG2187
COG1379
COG3525
COG2377
COG4856
COG1898
COG2150
COG4275
COG1159
COG3540
COG1392
COG4795
COG4295
COG2940
COG1275
COG4782
COG2401
COG0567
COG0146
COG4887
COG5637
COG4191
COG1316
COG1770
COG0848
COG2204
COG3623
COG4413
COG4113
COG1272
COG2032
COG4383
COG4397
COG3275
COG3222
COG3468
COG1826
COG4458
COG1401
COG5345
COG1853
COG5522
COG0259
COG2840
COG1778
COG0183
COG1921
COG3956
COG1741
COG0583
COG1292
COG4373
COG1167
COG1748
COG0295
COG4195
COG1442
COG4102
COG5563
COG1945
COG2172
COG4270
COG0125
COG3827
COG0717
COG3527
COG0133
COG2413
COG0314
COG3224
COG1134
COG3375
COG0788
COG0398
COG1289
COG4360
COG0820
COG3144
COG1558
COG1154
COG4564
COG0478
COG1483
COG2983
COG2111
COG4227
COG3748
COG4997
COG2070
COG0851
COG0858
COG2333
COG3577
COG4126
COG2059
COG3758
COG1586
COG0719
COG4063
COG2607
COG4447
COG5441
COG0709
COG3332
COG2801
COG5016
COG3489
COG4770
COG1916
COG0825
COG4675
COG5048
COG0608
COG1349
COG1176
COG0430
COG0560
COG5442
COG1609
COG3419
COG1459
COG4954
COG3661
COG3904
COG1329
COG5108
COG3822
COG3721
COG0290
COG4333
COG1684
COG2272
COG3125
COG4093
COG4923
COG1386
COG3529
COG1132
COG1555
COG3033
COG3821
COG1640
COG1646
COG3115
COG3423
COG0850
COG1702
COG3556
COG2945
COG0287
COG0248
COG1590
COG4796
COG5295
COG5573
COG4783
COG3977
COG2086
COG3182
COG1260
COG4702
COG0861
COG0142
COG0305
COG0227
COG0789
COG1943
COG0068
COG2382
COG4759
COG4146
COG2894
COG3497
COG3628
COG1470
COG2251
COG1443
COG4667
COG5368
COG3884
COG1926
COG1573
COG3328
COG1807
COG1360
COG0021
COG4628
COG0218
COG1114
COG3383
COG3803
COG4589
COG0482
COG4969
COG0451
COG2131
COG5586
COG2746
COG0688
COG1371
COG4371
COG4334
COG3139
COG2005
COG5383
COG1982
COG1197
COG0680
COG4446
COG0579
COG5443
COG3738
COG3415
COG4646
COG4136
COG2067
COG1947
COG3955
COG3394
COG0648
COG0751
COG0773
COG1963
COG0659
COG1686
COG5534
COG3402
COG5026
COG0270
COG3297
COG4986
COG0418
COG3338
COG4626
COG5602
COG1849
COG0008
COG0291
COG0811
COG4548
COG1285
COG2116
COG0672
COG2423
COG2255
COG0204
COG3490
COG2896
COG0492
COG1845
COG3586
COG1523
COG3121
COG1028
COG3517
COG3098
COG2899
COG1697
COG3216
COG4972
COG1373
COG4262
COG3500
COG2390
COG2183
COG2315
COG1974
COG2606
COG5615
COG4805
COG0562
COG0043
COG3963
COG3602
COG4973
COG1187
COG1457
COG1828
COG3681
COG0144
COG2928
COG1878
COG2165
COG3814
COG1588
COG3979
COG5050
COG4422
COG3038
COG5426
COG3636
COG1462
COG1310
COG4152
COG0245
COG0226
COG0306
COG1117
COG0581
COG0573
COG3624
COG3625
COG3627
COG4778
COG4107
COG3638
COG3626
COG3454
COG0704
COG0394
COG0745
COG3211
COG2371
COG2329
COG3709
COG2515
COG3221
COG1981
COG4307
COG3844
COG3460
COG4230
COG0057
COG0798
COG1228
COG2307
COG0830
COG2308
COG0633
COG1368
COG4953
COG0506
COG0832
COG2062
COG4268
COG3484
COG3769
COG3934
COG0831
COG3542
COG2908
COG0378
COG0334
COG3639
COG2135
COG3938
COG2095
COG3655
COG1018
COG0829
COG1506
COG4291
COG1942
COG3227
COG1064
COG1403
COG1937
COG4886
COG3186
COG3595
COG1232
COG2967
COG2234
COG1124
COG0700
COG0681
COG3940
COG0804
COG0366
COG1865
COG0308
COG0580
COG3185
COG5564
COG2355
COG2939
COG0778
COG1546
COG2373
COG3339
COG4895
COG0760
COG2119
COG3473
COG0438
COG4391
COG3327
COG1866
COG0665
COG0619
COG4720
COG2922
COG2930
COG4246
COG0105
COG3203
COG0400
COG1884
COG2986
COG5421
COG4067
COG4243
COG0001
COG3440
COG5476
COG3508
COG3232
COG4255
COG3291
COG1451
COG1473
COG5379
COG3409
COG0849
COG0131
COG4674
COG1670
COG1250
COG3096
COG1522
COG3270
COG1623
COG0380
COG3708
COG2271
COG3634
COG3957
COG0127
COG1757
COG1306
COG2214
COG1268
COG1510
COG1505
COG0726
COG0310
COG5279
COG2105
COG2947
COG1012
COG4804
COG4266
COG0219
COG3426
COG1902
COG5042
COG1696
COG1494
COG4889
COG3287
COG5508
COG2356
COG4928
COG5635
COG0752
COG1189
COG3475
COG2244
COG2022
COG1327
COG3034
COG1799
COG1668
COG2385
COG3913
COG0440
COG3608
COG3480
COG3206
COG2715
COG2987
COG1444
COG2002
COG2094
COG0294
COG1559
COG2723
COG0426
COG4576
COG3396
COG3266
COG1721
COG2179
COG5529
COG5579
COG1453
COG0033
COG2864
COG2815
COG4209
COG1811
COG3292
COG1469
COG4693
COG4956
COG4158
COG4100
COG4774
COG0594
COG2213
COG0740
COG1847
COG0315
COG1225
COG1449
COG1507
COG4999
COG3470
COG1787
COG1563
COG2319
COG5278
COG0379
COG3842
COG2825
COG1877
COG1703
COG3686
COG3787
COG3680
COG1101
COG4206
COG1073
COG1166
COG3442
COG2852
COG1680
COG3483
COG4336
COG0679
COG1100
COG3288
COG3614
COG4359
COG5002
COG0387
COG3548
COG3296
COG4981
COG3202
COG3058
COG0467
COG2367
COG3424
COG3656
COG1605
COG3336
COG2873
COG3641
COG2363
COG3066
COG2958
COG2813
COG0320
COG1122
COG5569
COG3662
COG1047
COG0396
COG4845
COG3512
COG4096
COG3112
COG3833
COG4784
COG1862
COG0251
COG1174
COG1045
COG2233
COG1354
COG1985
COG2262
COG1841
COG5454
COG0252
COG1561
COG0257
COG1001
COG2990
COG3294
COG4669
COG4682
COG2716
COG2831
COG4251
COG4402
COG4668
COG2008
COG0718
COG3718
COG4946
COG0457
COG2331
COG3981
COG5595
COG3013
COG3712
COG3299
COG3603
COG4232
COG2258
COG1547
COG1760
COG2895
COG4457
COG1433
COG3456
COG4166
COG3694
COG2421
COG2826
COG0857
COG4551
COG0375
COG0605
COG2360
COG4771
COG2152
COG0576
COG3309
COG3567
COG0080
COG1173
COG4320
COG3535
COG5083
COG2208
COG2386
COG4630
COG0328
COG4138
COG3094
COG0106
COG1725
COG0601
COG1186
COG3057
COG0103
COG4149
COG3376
COG4587
COG0786
COG3295
COG0058
COG4390
COG3006
COG2336
COG1058
COG0489
COG4464
COG4639
COG2344
COG4425
COG1489
COG3735
COG1414
COG4118
COG4701
COG1288
COG0081
COG1949
COG3320
COG0676
COG0191
COG1023
COG0491
COG2337
COG1142
COG0622
COG0724
COG1809
COG1595
COG3274
COG1793
COG3620
COG3399
COG4143
COG0780
COG1438
COG3663
COG1714
COG1763
COG3514
COG3513
COG0065
COG1960
COG5518
COG4276
COG0705
COG4945
COG1211
COG3391
COG2938
COG0069
COG1312
COG4538
COG3236
COG3079
COG3194
COG4631
COG0534
COG4899
COG1883
COG0139
COG3102
COG2265
COG0671
COG2918
COG0406
COG1534
COG4581
COG1321
COG3117
COG1409
COG1975
COG4568
COG0443
COG2194
COG4328
COG0372
COG0318
COG2866
COG4700
COG3707
COG1508
COG1922
COG2384
COG0323
COG4982
COG2312
COG0621
COG1209
COG1351
COG2902
COG3293
COG1490
COG1364
COG1428
COG0359
COG2203
COG0421
COG1832
COG0010
COG0174
COG2120
COG2173
COG4046
COG1999
COG1325
COG2429
COG2036
COG2010
COG2351
COG0045
COG0448
COG0240
COG1435
COG1257
COG4809
COG4175
COG2759
COG3195
COG2151
COG3799
COG0296
COG2096
COG1625
COG0039
COG0404
COG1915
COG3737
COG0017
COG2102
COG1897
COG3954
COG2266
COG3889
COG3001
COG1581
COG0542
COG1361
COG0479
COG1206
COG1372
COG5505
COG3142
COG2099
COG2112
COG1939
COG4586
COG1476
COG0035
COG1931
COG1718
COG2334
COG1513
COG3559
COG1169
COG1053
COG0615
COG5491
COG5495
COG1075
COG2859
COG0362
COG3363
COG2106
COG3558
COG2603
COG2109
COG1786
COG1972
COG1992
COG2049
COG5425
COG3665
COG4651
COG0423
COG4583
COG2118
COG1711
COG2317
COG2888
COG3358
COG4176
COG1634
COG1984
COG1589
COG1836
COG1855
COG1481
COG3152
COG1679
COG2835
COG0465
COG0074
COG1116
COG3643
COG0110
COG2512
COG3492
COG0038
COG1630
COG3546
COG1635
COG1330
COG0737
COG2113
COG2720
COG2876
COG1526
COG3217
COG1607
COG4553
COG1024
COG0022
COG1540
COG1765
COG1183
COG2884
COG0739
COG1115
COG0037
COG0585
COG0429
COG2087
COG1165
COG3670
COG4760
COG0624
COG2051
COG0029
COG1235
COG1817
COG1909
COG2881
COG1759
COG2177
COG2090
COG4280
COG1990
COG3387
COG0363
COG1685
COG5472
COG3231
COG1119
COG0526
COG0422
COG0297
COG4160
COG0025
COG2143
COG3537
COG1998
COG1427
COG1125
COG1650
COG1663
COG1027
COG4942
COG1418
COG1912
COG2954
COG1560
COG5610
COG1104
COG2013
COG0710
COG2107
COG1602
COG1404
COG1980
COG1519
COG1781
COG3845
COG1958
COG4603
COG1226
COG0715
COG3425
COG4215
COG4188
COG0634
COG1062
COG4974
COG1407
COG2828
COG0368
COG1243
COG1366
COG3642
COG1295
COG3897
COG4676
COG1577
COG0364
COG1964
COG0417
COG0864
COG0023
COG3246
COG1606
COG2215
COG0502
COG1889
COG0837
COG0744
COG4643
COG1948
COG3404
COG1997
COG4666
COG1280
COG5663
COG4911
COG1071
COG0391
COG1339
COG1669
COG2011
COG1520
COG0638
COG2270
COG1266
COG1575
COG1644
COG3579
COG2073
COG1051
COG1774
COG1825
COG1498
COG4799
COG5198
COG3398
COG1544
COG2274
COG0568
COG4913
COG1756
COG2133
COG2453
COG0469
COG2053
COG3526
COG1056
COG0741
COG1829
COG4300
COG0044
COG1245
COG1933
COG1357
COG4456
COG0743
COG1011
COG3823
COG0267
COG1093
COG0714
COG0731
COG2406
COG1311
COG3524
COG0132
COG5146
COG2412
COG5257
COG1467
COG0067
COG3695
COG1465
COG3569
COG1156
COG1632
COG4271
COG1155
COG5587
COG4106
COG0686
COG4196
COG1619
COG2019
COG2082
COG4664
COG4880
COG1537
COG3819
COG2001
COG0722
COG1834
COG2219
COG1920
COG3976
COG0179
COG1676
COG0073
COG2309
COG1010
COG3469
COG1322
COG1095
COG1585
COG1624
COG3716
COG3510
COG3506
COG1471
COG1601
COG3264
COG1474
COG4525
COG0475
COG1641
COG2075
COG1890
COG3030
COG0779
COG1500
COG2123
COG1241
COG1358
COG1594
COG1717
COG0466
COG1784
COG1608
COG1270
COG1390
COG5545
COG1745
COG2093
COG1086
COG0210
COG1480
COG2513
COG4754
COG1405
COG1701
COG0642
COG1491
COG3247
COG1736
COG1094
COG1344
COG2125
COG1111
COG4293
COG1163
COG4105
COG2012
COG3253
COG5256
COG1381
COG2101
COG1503
COG2147
COG1571
COG2038
COG1031
COG0197
COG4672
COG0217
COG2039
COG4341
COG1976
COG0782
COG1097
COG1936
COG1389
COG4607
COG1303
COG0843
COG4955
COG1782
COG1527
COG1478
COG0281
COG0547
COG1138
COG1818
COG1477
COG1674
COG1938
COG0223
COG2047
COG1592
COG2391
COG5309
COG3245
COG2352
COG2250
COG4898
COG5395
COG3427
COG2878
COG2358
COG3180
COG5436
COG5500
COG1596
COG4193
COG2374
COG4244
COG3839
COG4124
COG2188
COG1198
COG2991
COG4775
COG1362
COG5255
COG0656
COG3901
COG1819
COG4987
COG0701
COG0346
COG1893
COG2205
COG4339
COG4649
COG1160
COG1653
COG1416
COG2246
COG1934
COG2159
COG0286
COG1695
COG5267
COG0598
COG0128
COG3566
COG0483
COG1858
COG5524
COG0770
COG1089
COG0793
COG0810
COG1137
COG0434
COG2132
COG3290
COG4222
COG4993
COG1867
COG3962
COG3164
COG2023
COG4095
COG4044
COG0530
COG2833
COG3854
COG4654
COG1512
COG4907
COG0339
COG3350
COG4565
COG2124
COG4092
COG4529
COG1802
COG4891
COG4579
COG0575
COG3975
COG5631
COG5007
COG5324
COG5015
COG2389
COG5006
COG0407
COG4374
COG1087
COG1202
COG4115
COG0597
COG4405
COG2819
COG0322
COG3083
COG5428
COG0494
COG2897
COG1615
COG1175
COG0166
COG3254
COG4819
COG2368
COG4269
COG0768
COG1135
COG3304
COG1221
COG0496
COG3199
COG1246
COG3653
COG3870
COG5562
COG5446
COG3552
COG1393
COG0442
COG0749
COG1965
COG3474
COG2345
COG3802
COG0790
COG5285
