feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
COG2078	Mean_Temperature	Mean_Temperature	-0.0807330822102757	0.0254769145501631	139	139	0.00193453042559402	0.0119909191352866
COG3972	size_fraction	0.22-3	0.983349100597152	0.310320393216676	139	129	0.00193485746317691	0.0119909191352866
COG1879	Mean_Temperature	Mean_Temperature	0.0151634093930307	0.00478604200665871	139	139	0.0019383147241459	0.0120073289402466
COG4113	log_depth	log_depth	0.669092101122668	0.21119797082929	139	107	0.00193940127109368	0.0120110144120053
COG1682	Absolute_Latitude	Absolute_Latitude	-0.00915803909751202	0.00289161713382181	139	139	0.00194544925820014	0.0120444210262972
COG3542	Absolute_Latitude	Absolute_Latitude	-0.0146341800442581	0.00462076692376163	139	139	0.00194578134376208	0.0120444210262972
COG1080	Absolute_Latitude	Absolute_Latitude	-0.0105547356648896	0.00333294802093062	139	139	0.00194738146222852	0.0120512725139734
COG1164	size_fraction	0.22-3	0.237705840779238	0.07507229817089	139	139	0.0019500279330374	0.0120623908539017
COG1863	Mean_Temperature	Mean_Temperature	-0.0284811584139449	0.00899506095943024	139	139	0.00195032595033526	0.0120623908539017
COG3836	Mean_Salinity	Mean_Salinity	0.060426467571851	0.0190845116930578	139	139	0.00195065922821568	0.0120623908539017
COG3488	size_fraction	0.22-3	0.466796219406025	0.147445190612054	139	139	0.00195289175712764	0.0120731405390036
COG1877	log_PO4	log_PO4	-0.391487754274632	0.123671980272684	139	139	0.00195514522081342	0.012084014175288
COG3339	Absolute_Latitude	Absolute_Latitude	-0.0232075571344129	0.00733287285423152	139	139	0.00195929116733127	0.012106576074921
COG2106	Mean_Temperature	Mean_Temperature	-0.105694299897719	0.0334004108863758	139	111	0.00196180765678283	0.0121190605993725
COG0359	Mean_Temperature	Mean_Temperature	0.00826215331661249	0.00261103043651166	139	139	0.00196264418236744	0.0121199811498318
COG3634	log_depth	log_depth	0.232658591713362	0.0735266016731283	139	139	0.00196294881343666	0.0121199811498318
COG0248	Absolute_Latitude	Absolute_Latitude	-0.00882221495885546	0.00278842638182987	139	139	0.00196549791545504	0.0121326541360277
