COG	metadata	coef	qval	polarity	correlation	corr_above_0.6
COG1865	log_PO4	1.35201920584269	3.1639781547891e-4	positive	0.5777960531877582	FALSE
COG0308	log_PO4	0.102147483363555	3.1713937257781e-4	positive	0.6860384126271072	TRUE
COG0580	log_PO4	-0.207802713886982	3.2543201183075e-4	negative	-0.39379147452500424	FALSE
COG0523	log_PO4	-0.312483824395972	3.3325979140344e-4	negative	-0.6716091022187621	TRUE
COG1739	log_PO4	0.409108417863508	3.3508972230692e-4	positive	0.6192857505720406	TRUE
COG1887	log_PO4	0.384978701103546	3.3628576951443e-4	positive	0.7177310742007368	TRUE
COG3185	log_PO4	0.244889983461215	3.3978498024546e-4	positive	0.683808577962836	TRUE
COG5564	log_PO4	0.593585579220301	3.4022512382705e-4	positive	0.6048420896240141	TRUE
COG2355	log_PO4	0.114374348985395	3.9367390242482e-4	positive	0.3561695308437347	FALSE
COG2313	log_PO4	0.190326767455367	4.0939240049704e-4	positive	0.6614959702376355	TRUE
COG5135	log_PO4	-0.625061565882481	4.1621977550693e-4	negative	-0.5862905418920297	FALSE
COG2939	log_PO4	0.219999644361339	4.2854867610339e-4	positive	0.5244846636518636	FALSE
COG3176	log_PO4	-0.261564318478059	4.2870718593155e-4	negative	-0.561263861298099	FALSE
COG3029	log_PO4	1.4026796608014	4.4293572130727e-4	positive	0.5225454380124696	FALSE
COG0778	log_PO4	0.12886049530131	4.4618489772534e-4	positive	0.36714638041603415	FALSE
COG1546	log_PO4	-0.0511375675632433	4.5041749036992e-4	negative	-0.6467743472024748	TRUE
COG4714	log_PO4	0.384395288941194	4.5139010880037e-4	positive	0.6123681470360683	TRUE
COG4558	log_PO4	0.641020191501908	4.8304257563427e-4	positive	0.17050143677241894	FALSE
COG4191	log_PO4	0.396540729773781	4.9371633615852e-4	positive	0.5771266132513901	FALSE
COG1574	log_PO4	0.218676979479813	4.9803222470597e-4	positive	0.6350707383714264	TRUE
COG0213	log_PO4	0.188087752351475	4.9815488845894e-4	positive	0.6666582584664966	TRUE
COG2373	log_PO4	0.252161640444594	5.0036244647437e-4	positive	0.6230366352868564	TRUE
COG0717	log_PO4	-0.0701825041110033	5.1575877494409e-4	negative	-0.7020991643121913	TRUE
COG3339	log_PO4	-0.427028737054292	5.2507404028658e-4	negative	-0.5557650527067413	FALSE
COG3586	log_PO4	0.296085930599329	5.701217324942e-4	positive	0.560033576430891	FALSE
COG4628	log_PO4	1.0020838826912	5.8090102545592e-4	positive	0.5794201653899138	FALSE
COG4895	log_PO4	1.30972273164794	5.9702931942705e-4	positive	0.5306935121633353	FALSE
COG1524	log_PO4	0.159235790669695	6.1701330932991e-4	positive	0.6251912935601355	TRUE
COG0760	log_PO4	0.10556502628391	6.227915148627e-4	positive	0.618254831201081	TRUE
COG2119	log_PO4	-0.617022711658204	6.2977067407572e-4	negative	-0.5368825054798401	FALSE
COG3019	log_PO4	-0.270342730243256	6.3135673695646e-4	negative	-0.43517543903857253	FALSE
COG3473	log_PO4	0.106114062008021	6.4157343270188e-4	positive	0.3303414924314622	FALSE
COG3382	log_PO4	1.42071847148392	6.7411830275874e-4	positive	0.5873765302119015	FALSE
COG0438	log_PO4	-0.0485459693530071	6.777772873938e-4	negative	-0.4970555660742887	FALSE
COG4391	log_PO4	0.270657228960258	7.4084189716195e-4	positive	0.36225224261214206	FALSE
COG3327	log_PO4	0.437946621980593	7.8347267942003e-4	positive	0.6716888243482892	TRUE
COG4807	log_PO4	0.681046270141774	7.8866392191698e-4	positive	0.5300430539631875	FALSE
COG3489	log_PO4	0.93527089311372	8.4758347904643e-4	positive	0.552290753458368	FALSE
COG1866	log_PO4	0.137211636063161	9.1891177766536e-4	positive	0.5719256371050053	FALSE
COG0665	log_PO4	0.0822928102013796	9.205454405567e-4	positive	0.38062779941154373	FALSE
COG0619	log_PO4	-0.314281255326014	9.3944135888379e-4	negative	-0.49949471391922473	FALSE
COG4113	log_PO4	1.00260101916075	9.4242422940615e-4	positive	0.4449586965695023	FALSE
COG4720	log_PO4	2.58486469248405	9.4645539332601e-4	positive	0.3372273518723985	FALSE
COG1120	log_PO4	0.246331141702057	9.7709754217529e-4	positive	0.5140422361613214	FALSE
COG2423	log_PO4	0.252530501312835	9.9369648703557e-4	positive	0.5912535195691988	FALSE
COG2922	log_PO4	0.425008012885021	0.00103578026837714	positive	0.6019689979653151	TRUE
COG2930	log_PO4	0.229081752675252	0.00104121066857959	positive	0.4200503314982496	FALSE
COG3592	log_PO4	2.62422285467499	0.00105863674112042	positive	0.5518034714452272	FALSE
COG4246	log_PO4	-0.244252437172116	0.00110761949760091	negative	-0.38293798163474346	FALSE
COG0105	log_PO4	-0.0505234087493816	0.00113699916813562	negative	-0.5154179583167365	FALSE
COG4454	log_PO4	-0.301639828458257	0.00115558674899344	negative	-0.674255246550046	TRUE
COG3203	log_PO4	0.385334758840318	0.00116886409674211	positive	0.024998266004440956	FALSE
COG0400	log_PO4	-0.0670110701862753	0.00117499906818727	negative	-0.7175858409162625	TRUE
COG5598	log_PO4	0.256435539719665	0.00120226507120175	positive	0.6952556553231853	TRUE
COG1884	log_PO4	0.148026356398446	0.00121230306173456	positive	0.6016840872347249	TRUE
COG5016	log_PO4	0.171144472763121	0.00121887056254641	positive	0.6241567816411676	TRUE
COG2986	log_PO4	0.260008729945232	0.00123431202343142	positive	0.6518021163285338	TRUE
COG5421	log_PO4	0.822978109650336	0.00129390148819586	positive	0.6046762615073612	TRUE
COG4067	log_PO4	-0.24700310678278	0.00132903271017729	negative	-0.1992067116291067	FALSE
COG4243	log_PO4	-0.559686028149554	0.00134962175543193	negative	-0.571282328736677	FALSE
COG0001	log_PO4	0.0906440395072191	0.00135326225662354	positive	0.6006908038387395	TRUE
COG3440	log_PO4	0.197215140178817	0.00137019208799224	positive	0.48902756117217877	FALSE
COG3530	log_PO4	0.592040834780322	0.00137590791050962	positive	0.6264249145378069	TRUE
COG5476	log_PO4	0.179012564717448	0.0014111946586602	positive	0.43085690376247254	FALSE
COG3508	log_PO4	0.195355878258767	0.00141599924300562	positive	0.582684755098075	FALSE
COG3232	log_PO4	0.313683809703247	0.00141877083386454	positive	0.6604619626905948	TRUE
COG4255	log_PO4	0.677333963346626	0.00143510140367336	positive	0.3430731819624685	FALSE
COG3291	log_PO4	0.20276008263177	0.00146673861631704	positive	0.6225857604169092	TRUE
COG0314	log_PO4	0.149303023442486	0.00152118467278405	positive	0.5769294357181137	FALSE
COG1451	log_PO4	0.179588436134895	0.00153082206693705	positive	0.6801536344670537	TRUE
COG1473	log_PO4	0.0813292528257367	0.00153354825047596	positive	0.30911139490060524	FALSE
COG5379	log_PO4	-0.435918940866675	0.00154856128921013	negative	-0.05545505784423434	FALSE
COG5637	log_PO4	-0.537265205859423	0.00162850442441277	negative	-0.5841746901340004	FALSE
COG4704	log_PO4	0.193021218483036	0.00166885146498411	positive	-0.1256475246149672	FALSE
COG0167	log_PO4	0.0453585423695244	0.00167984562647103	positive	0.46659487526407406	FALSE
COG3409	log_PO4	-0.306907642826676	0.00169435361646623	negative	-0.5177164249516966	FALSE
COG0849	log_PO4	0.0905470534070152	0.0017006237637004	positive	0.25024333298854357	FALSE
COG0131	log_PO4	-0.0643069588766094	0.0017830900196299	negative	-0.6750936044546783	TRUE
COG4674	log_PO4	-0.353529352354948	0.00179545187475468	negative	-0.4436888271026564	FALSE
COG1670	log_PO4	0.181512970612681	0.00182805168768177	positive	0.622567069600318	TRUE
COG1250	log_PO4	0.0791643658181419	0.0019230494095761	positive	0.5945548757635403	FALSE
COG5602	log_PO4	1.14115591716223	0.00200441860108482	positive	0.4924708868644311	FALSE
COG3096	log_PO4	1.67738011161807	0.00203145815470444	positive	0.125342552428379	FALSE
COG1522	log_PO4	0.223646274327675	0.00203708100473203	positive	0.6223000579347306	TRUE
COG3270	log_PO4	1.63488287264537	0.00210449115948693	positive	0.4397597983669648	FALSE
COG1758	log_PO4	-0.0691222829493987	0.00212678035112707	negative	-0.6638123615836091	TRUE
COG1623	log_PO4	-0.446458065682864	0.00214045122843778	negative	-0.5427261496783832	FALSE
COG0380	log_PO4	-0.369331321430377	0.00217483919511876	negative	-0.4457828102496283	FALSE
COG3415	log_PO4	0.655556064789419	0.00219020742275815	positive	0.5977872961795462	FALSE
COG3708	log_PO4	0.70261300794397	0.0023055563275478	positive	0.577853204788459	FALSE
COG2271	log_PO4	0.41892404534056	0.00235228792742013	positive	0.5519294096551958	FALSE
COG2304	log_PO4	0.201105456847124	0.00238561888338258	positive	0.6716491539686004	TRUE
COG3634	log_PO4	0.283542124882401	0.00238977735951606	positive	0.6302407446244067	TRUE
COG3957	log_PO4	-0.597604414255903	0.00238977735951606	negative	0.18692885245565863	FALSE
COG4564	log_PO4	0.563854552769185	0.00239293411683257	positive	0.6210727722090689	TRUE
COG0127	log_PO4	-0.0502832678771674	0.00239903447394934	negative	-0.6304278930352121	TRUE
COG1757	log_PO4	0.214027018448061	0.00240274437909894	positive	0.6479616084656625	TRUE
COG1306	log_PO4	-0.351345277077259	0.00240470737678874	negative	-0.4934574581232885	FALSE
COG3043	log_PO4	1.45974381207259	0.00253713820140433	positive	0.4638563406114724	FALSE
COG2214	log_PO4	-0.101596968322747	0.00256445053936962	negative	-0.6313277223482417	TRUE
COG1305	log_PO4	-0.276413213470508	0.0025750627382673	negative	-0.35877070326192095	FALSE
COG1268	log_PO4	-0.0837854595583675	0.0025776839476154	negative	-0.660477385880422	TRUE
COG0851	log_PO4	-0.425054850741155	0.00267411113188752	negative	-0.5448890016329808	FALSE
COG1510	log_PO4	0.413586649882831	0.00270157021092213	positive	0.5839838908111256	FALSE
COG1505	log_PO4	0.146830585217458	0.00275489966552571	positive	0.40728144740557876	FALSE
COG3556	log_PO4	-0.545287052949446	0.00283474025808219	negative	-0.6004961530429302	TRUE
COG3129	log_PO4	0.763587886225645	0.00289233441764348	positive	0.558516466931705	FALSE
COG3275	log_PO4	0.460479624267035	0.00289325615198998	positive	0.5670783547243297	FALSE
COG4401	log_PO4	-0.281222845873912	0.00291459221824158	negative	-0.6317643561010499	TRUE
COG0726	log_PO4	0.0841143497637554	0.00294292534243444	positive	0.6038629024259182	TRUE
COG3693	log_PO4	-0.374019706162465	0.00298295532449686	negative	-0.46798966743000203	FALSE
COG0310	log_PO4	-0.389395547674491	0.00301277006857973	negative	-0.4641364555143637	FALSE
COG5279	log_PO4	0.515301602281552	0.00316253595827818	positive	0.5983675154695537	FALSE
COG2105	log_PO4	-0.310277981199922	0.00316704645004827	negative	-0.32496534029586105	FALSE
COG2838	log_PO4	0.194883382600116	0.00326080428878123	positive	0.5519694616188389	FALSE
COG3525	log_PO4	0.156740527887388	0.00332060502503546	positive	0.5979234887783224	FALSE
COG2947	log_PO4	-0.0781694355169084	0.00339858385170738	negative	-0.6432417828667532	TRUE
COG1012	log_PO4	0.0713585170889549	0.00342317632972537	positive	0.12426188893108026	FALSE
COG4804	log_PO4	0.710603504451958	0.00344847149351698	positive	0.5873718576865834	FALSE
COG4805	log_PO4	0.133849587952941	0.0034603459013839	positive	0.5206033248624444	FALSE
COG3080	log_PO4	0.931092819536025	0.00359165852694931	positive	0.46144694254481256	FALSE
COG4370	log_PO4	-0.686021445472481	0.00359573592957883	negative	-0.5877441925450138	FALSE
COG4266	log_PO4	0.196780940585272	0.00362797138854039	positive	0.44948136241099707	FALSE
COG2195	log_PO4	0.252322402128794	0.00369831466352057	positive	0.47834820417150226	FALSE
COG0219	log_PO4	-0.0530152666954199	0.00374078547796772	negative	-0.666768180721662	TRUE
COG0850	log_PO4	-0.390460874628257	0.00376212453754354	negative	-0.5114208236528733	FALSE
COG3426	log_PO4	2.10620527506694	0.00377259850595897	positive	0.3948577755453021	FALSE
COG2137	log_PO4	0.116577733121497	0.00378275402876002	positive	0.6251951316818953	TRUE
COG1902	log_PO4	0.109250533512559	0.00385509777007031	positive	0.5850465903519718	FALSE
COG4178	log_PO4	-0.634306464956369	0.00393792815878946	negative	-0.5583142826232923	FALSE
COG5042	log_PO4	-0.486742230812539	0.00397503709387904	negative	-0.3620415751051011	FALSE
COG1696	log_PO4	0.149327553697096	0.00401561806541004	positive	0.6740394008895267	TRUE
COG1494	log_PO4	-0.0871519952543897	0.00402099165774897	negative	-0.6864282496588647	TRUE
COG4889	log_PO4	0.223422056459085	0.00404829566868979	positive	0.05248914911154647	FALSE
COG3287	log_PO4	0.665859322929615	0.00405620928841522	positive	0.5719748457269346	FALSE
COG5508	log_PO4	1.09492191616486	0.00407659411999644	positive	-0.0037045791901837858	FALSE
COG2356	log_PO4	0.193091459717101	0.0041099677465946	positive	0.5800209480516836	FALSE
COG2302	log_PO4	-0.657594679333016	0.00419037590029578	negative	-0.6012558170034682	TRUE
COG1171	log_PO4	0.0569788312265188	0.00423119645018486	positive	-0.15322731441400514	FALSE
COG4928	log_PO4	0.353708841197419	0.00424750953908153	positive	0.5588194429151788	FALSE
COG5635	log_PO4	-0.576305979003911	0.00437138452504378	negative	-0.34252976965120124	FALSE
COG1446	log_PO4	0.163922985408194	0.00437854779494668	positive	0.6126502563404008	TRUE
COG0752	log_PO4	-0.0680421443000578	0.00439804104638874	negative	-0.6638684340333825	TRUE
COG1189	log_PO4	-0.197395160381251	0.00442397622617836	negative	-0.4523984687505472	FALSE
COG3475	log_PO4	0.374619416570641	0.00468783694738745	positive	0.1013163098000511	FALSE
COG0006	log_PO4	0.0711954554807326	0.00474438852840437	positive	0.587612572458267	FALSE
COG2244	log_PO4	0.180703568869246	0.00475489482427402	positive	0.694072793644633	TRUE
COG2022	log_PO4	-0.0823665967189676	0.00482135637466416	negative	-0.6639885892828967	TRUE
COG1327	log_PO4	-0.0642166612294493	0.00486884459680754	negative	-0.6536098458415133	TRUE
COG1167	log_PO4	0.136867375127031	0.00488599480624758	positive	0.45388244986545634	FALSE
COG3034	log_PO4	0.164213799319373	0.00488599480624758	positive	0.6428778771590947	TRUE
COG4360	log_PO4	-0.622401451123726	0.00500845691489618	negative	-0.5891106710505791	FALSE
COG5398	log_PO4	-0.513270287310299	0.00501186588776004	negative	-0.5502371474013472	FALSE
COG3330	log_PO4	-0.598557650380632	0.00508029789486574	negative	-0.5820902872154108	FALSE
COG1799	log_PO4	-0.339604063173413	0.00513714869251926	negative	-0.5492012688068506	FALSE
COG1668	log_PO4	0.190898522360185	0.00527188777122751	positive	0.42128419150382457	FALSE
COG4548	log_PO4	0.279661565359761	0.00534265402364358	positive	0.5571875059764261	FALSE
COG0695	log_PO4	-0.0922394447241655	0.00534612697723993	negative	-0.5947257632295163	FALSE
COG2385	log_PO4	-0.329301277962728	0.00543790297577981	negative	-0.5278040725031083	FALSE
COG3329	log_PO4	-0.367360629020365	0.00566180706509129	negative	-0.5952594996475715	FALSE
COG2894	log_PO4	-0.386616935965644	0.00566225689184669	negative	-0.5072000909776653	FALSE
COG5322	log_PO4	-0.525615466487698	0.00568678410979167	negative	-0.5789533841432666	FALSE
COG1386	log_PO4	-0.0471199109072056	0.00584111015647806	negative	-0.5462497953421176	FALSE
COG4130	log_PO4	0.455527584404398	0.00591592411668385	positive	0.2335575091723135	FALSE
COG3913	log_PO4	1.21496828813637	0.00591890536418765	positive	0.4840840394440468	FALSE
COG3429	log_PO4	-0.59183450135848	0.00599044369907108	negative	-0.5510574761448008	FALSE
COG0440	log_PO4	-0.0453749923291739	0.00607867334923463	negative	-0.6381712313372477	TRUE
COG1741	log_PO4	-0.0752585282931749	0.00608589814547084	negative	-0.5384984466901144	FALSE
COG2518	log_PO4	0.128098233713072	0.00608589814547084	positive	0.6144258839165572	TRUE
COG3584	log_PO4	-0.457708083382875	0.00608589814547084	negative	0.10644857533955777	FALSE
COG3608	log_PO4	0.223080904094831	0.00609506928447133	positive	0.5708499572801528	FALSE
COG3480	log_PO4	-0.258028264076072	0.00626096185032241	negative	-0.435573415312593	FALSE
COG3206	log_PO4	0.133406626898093	0.00628158214172616	positive	0.48242184945938876	FALSE
COG2715	log_PO4	0.233983027213893	0.0063620188562808	positive	0.6101010794086412	TRUE
COG2987	log_PO4	0.221163838938765	0.00638278546456933	positive	0.5657225509450401	FALSE
COG1444	log_PO4	0.669819610017137	0.00641718827965509	positive	0.6384103474128063	TRUE
COG2002	log_PO4	-0.420399851316962	0.00642997956826637	negative	-0.36155089338168933	FALSE
COG3623	log_PO4	0.231607410544228	0.00647990109146989	positive	0.6396886297385553	TRUE
COG5470	log_PO4	-0.0941052246498753	0.00649722867231342	negative	-0.7109212297432002	TRUE
COG2094	log_PO4	-0.256434584154241	0.00652361052215263	negative	-0.2510333625172584	FALSE
COG3490	log_PO4	0.588789441822566	0.00656362277388863	positive	0.5999581231007212	FALSE
COG1231	log_PO4	0.252465843109849	0.0065959076097959	positive	0.6627634230101137	TRUE
COG0294	log_PO4	-0.0594288739175018	0.00661196999242313	negative	-0.5773780153163006	FALSE
COG1559	log_PO4	0.0861972144674569	0.00665546881367366	positive	0.5553869345385195	FALSE
COG4241	log_PO4	-0.579179175210612	0.00667105993529268	negative	-0.6075744626261219	TRUE
COG2723	log_PO4	-0.134762641650086	0.00677123426881661	negative	-0.3841213372519244	FALSE
COG0426	log_PO4	-0.447694382924651	0.0067813616056552	negative	-0.46784983009233505	FALSE
COG4576	log_PO4	0.370249045962892	0.00688638123143479	positive	0.5229712636203554	FALSE
COG2896	log_PO4	0.125700239197781	0.00703435056451391	positive	0.48718414479752115	FALSE
COG2824	log_PO4	0.563144581586644	0.00714533862880053	positive	0.5411308966414677	FALSE
COG3396	log_PO4	0.16905543079754	0.00717410800207806	positive	0.5600830821335088	FALSE
COG3062	log_PO4	1.61594179490398	0.00717731997880527	positive	0.35544789935503746	FALSE
COG3266	log_PO4	0.685670422548321	0.00718873096600195	positive	0.41507950557534595	FALSE
COG1721	log_PO4	0.164651246273654	0.00724967062236559	positive	0.5641822988029697	FALSE
COG2179	log_PO4	-0.422999336975305	0.00734488156840403	negative	-0.540336529515489	FALSE
COG1982	log_PO4	-0.444873901061776	0.00737693054604727	negative	-0.4968105693332807	FALSE
COG5529	log_PO4	2.05243823989074	0.00740068503812355	positive	0.3660050909570057	FALSE
COG5579	log_PO4	0.380721550275905	0.00742657675477176	positive	0.6337806722807546	TRUE
COG3540	log_PO4	-0.174289641346898	0.00745615720168145	negative	-0.4457792407269822	FALSE
COG0446	log_PO4	0.0864053938509686	0.00747171702164597	positive	0.5445676218489167	FALSE
COG1453	log_PO4	-0.346419910019455	0.00747171702164597	negative	-0.494848039996467	FALSE
COG0033	log_PO4	-0.383059704084767	0.00755599932032191	negative	-0.47563715977934673	FALSE
COG2864	log_PO4	-0.301854123922569	0.00763845727513465	negative	-0.1794406999348529	FALSE
COG2815	log_PO4	-0.250257244978554	0.00785899554897206	negative	-0.48217149997345105	FALSE
COG2451	log_PO4	1.9475462884918	0.00800904336535031	positive	0.42855790398627885	FALSE
COG4209	log_PO4	0.284837468859962	0.00800904336535031	positive	-0.1458759823282067	FALSE
COG1969	log_PO4	0.997632572773185	0.00814745124454125	positive	0.5381583107717215	FALSE
COG1252	log_PO4	-0.193425085094515	0.00815378483122826	negative	-0.5458759790102952	FALSE
COG1811	log_PO4	-0.277644962599435	0.00830879012569064	negative	-0.504118770846856	FALSE
COG3292	log_PO4	0.211871046008974	0.00831949977280779	positive	0.6444708067178203	TRUE
COG2413	log_PO4	0.615787933657964	0.00838775165728381	positive	0.3748894712494106	FALSE
COG0748	log_PO4	0.264965158293148	0.00859778196091538	positive	0.06478724009936104	FALSE
COG3894	log_PO4	0.219244119473849	0.0086836431651073	positive	0.6055951074169981	TRUE
COG1469	log_PO4	0.175712933429409	0.00876784958648058	positive	0.5289599156939263	FALSE
COG4693	log_PO4	1.65577052997945	0.00877390636927935	positive	0.19913256722733996	FALSE
COG4956	log_PO4	-0.39120784847012	0.00884261128811576	negative	-0.5832447049622089	FALSE
COG1570	log_PO4	0.0857204881675154	0.0088663176016316	positive	0.4164100327169158	FALSE
COG1176	log_PO4	0.0757288305739882	0.0088915307067138	positive	0.4609956406367056	FALSE
COG4158	log_PO4	0.203549729464642	0.00910790059481584	positive	-0.057946773940348	FALSE
COG0562	log_PO4	-0.167202909946048	0.00928975722644614	negative	-0.5721465121918817	FALSE
COG4100	log_PO4	-0.560891216356473	0.00939376185037394	negative	-0.5310295863371942	FALSE
COG1963	log_PO4	-0.501183475192234	0.00958130172170779	negative	-0.5832266789656433	FALSE
COG4774	log_PO4	-0.253184547238415	0.00958871877992183	negative	-0.5137064856852187	FALSE
COG4832	log_PO4	1.29006167369449	0.00963251421777194	positive	0.6694512570590686	TRUE
COG0594	log_PO4	0.135709588673703	0.00976574032130461	positive	0.48241245653022397	FALSE
COG5477	log_PO4	-0.201073683643633	0.00986265877908637	negative	-0.2877013003841183	FALSE
COG3410	log_PO4	0.369990878891337	0.00999137876382406	positive	0.485404725887027	FALSE
COG3279	log_PO4	0.359242873132106	0.0100450690397905	positive	0.5671453293559223	FALSE
COG3904	log_PO4	0.446684329114597	0.010065707720953	positive	0.18630354121717096	FALSE
COG2213	log_PO4	-0.388055902028915	0.0101087045109903	negative	-0.537711162864686	FALSE
COG0303	log_PO4	0.111728636823923	0.0101388299157328	positive	0.448216462321691	FALSE
COG0740	log_PO4	-0.0958004384073825	0.0102049112232197	negative	-0.5889796721860747	FALSE
COG4973	log_PO4	0.115928877737639	0.0102049112232197	positive	0.43792533415098084	FALSE
COG0413	log_PO4	-0.0656461173300849	0.0103506250133623	negative	-0.7168034967360913	TRUE
COG2710	log_PO4	-0.423300780556438	0.0103506250133623	negative	-0.5432586546319023	FALSE
COG0723	log_PO4	-0.0573241735612083	0.0103712463896939	negative	-0.43931963362431764	FALSE
COG0302	log_PO4	-0.04590360586109	0.010450410318854	negative	-0.6573720402096401	TRUE
COG1847	log_PO4	-0.198882304321923	0.0104659741640895	negative	-0.1789607595619202	FALSE
COG0315	log_PO4	0.127025915560779	0.0105530887949689	positive	0.402317157007211	FALSE
COG1225	log_PO4	-0.0726325870883695	0.0106518013747061	negative	-0.34748631147883136	FALSE
COG1449	log_PO4	-0.323189483526911	0.0107431549087076	negative	-0.5400094371694978	FALSE
COG1507	log_PO4	-0.222092977498093	0.0107552960212491	negative	-0.4418461204146915	FALSE
COG4766	log_PO4	0.375121521393636	0.0109176150754284	positive	0.6009786434118147	TRUE
COG4999	log_PO4	1.52644012906098	0.0109313438615787	positive	0.06516057084284366	FALSE
COG1543	log_PO4	-0.576726230505366	0.0109597072319201	negative	-0.5647656550132331	FALSE
COG3470	log_PO4	0.332338228230856	0.0109775385704695	positive	-0.12629585695549667	FALSE
COG1787	log_PO4	-0.543988674656244	0.0112872242045627	negative	-0.5435057563618351	FALSE
COG1563	log_PO4	-0.723202183770235	0.0113306345576011	negative	-0.6179965809288326	TRUE
COG2220	log_PO4	-0.0651553555352069	0.0113397210724523	negative	-0.6038575621926066	TRUE
COG2319	log_PO4	-0.193766809333342	0.0113579593600581	negative	-0.41344353311223936	FALSE
COG5278	log_PO4	0.598374240256684	0.0114774744511242	positive	0.5312286765181337	FALSE
COG5441	log_PO4	0.388192922178441	0.0115883524280065	positive	0.2875349816829451	FALSE
COG0379	log_PO4	-0.0562476803680809	0.0117110204387369	negative	-0.6983396400607202	TRUE
COG1826	log_PO4	-0.20553263113524	0.0117165755541854	negative	-0.5160775619328848	FALSE
COG3842	log_PO4	0.050512512915625	0.011780761648198	positive	-0.048518689753892716	FALSE
COG2825	log_PO4	0.156872690485003	0.011953896378144	positive	0.43217853553735047	FALSE
COG3315	log_PO4	0.225540880958793	0.0119646627608467	positive	0.6120187900668409	TRUE
COG1877	log_PO4	-0.391487754274632	0.012084014175288	negative	-0.31598828240039956	FALSE
COG1703	log_PO4	0.165447413757212	0.0121901122767617	positive	0.5739823929349075	FALSE
COG3686	log_PO4	-0.291236260156606	0.0122265341715248	negative	-0.5451113502791434	FALSE
COG3787	log_PO4	0.469406003596127	0.0123734287766374	positive	0.5546357326551576	FALSE
COG3680	log_PO4	0.204973357438705	0.0123924923460474	positive	0.14472323681987412	FALSE
COG1348	log_PO4	-0.402985358111282	0.0124380663235858	negative	-0.5488405409502817	FALSE
COG4094	log_PO4	-0.278314015195925	0.0124513098580251	negative	-0.3379522449094532	FALSE
COG1101	log_PO4	-0.507283246409868	0.0126240213278668	negative	-0.3502642349643843	FALSE
COG4206	log_PO4	0.114523698972282	0.0126878702734432	positive	0.6166901428407386	TRUE
COG4772	log_PO4	0.178443671829124	0.0128650670522832	positive	-0.036548556785608026	FALSE
COG0229	log_PO4	-0.0628790432423592	0.0128927338861566	negative	-0.5870465077272217	FALSE
COG1073	log_PO4	0.0700848255266658	0.0130182799089398	positive	0.45255540188748683	FALSE
COG0160	log_PO4	0.127813793384912	0.0131141511516031	positive	0.6323450367941299	TRUE
COG2172	log_PO4	-0.231487097297909	0.0132822046568318	negative	-0.3321335733318804	FALSE
COG1166	log_PO4	-0.26403684307462	0.0133192200745445	negative	-0.4191167552774834	FALSE
COG1807	log_PO4	-0.125536556124935	0.0134823347837274	negative	-0.5925335974550434	FALSE
COG3442	log_PO4	-0.478250578094981	0.0135413476456686	negative	-0.31906648945221555	FALSE
COG2852	log_PO4	0.630356978288943	0.01361246020648	positive	0.5770154946076568	FALSE
COG1680	log_PO4	0.0709759768481336	0.0136173253260126	positive	0.34917115508868807	FALSE
COG3483	log_PO4	0.239569521157392	0.0136993021374719	positive	0.4416425994340983	FALSE
COG4336	log_PO4	0.196155536079573	0.0136993021374719	positive	0.22427799248252922	FALSE
COG1640	log_PO4	-0.257235674091005	0.0137747062110302	negative	-0.3825464747480539	FALSE
COG0785	log_PO4	-0.0763452464020408	0.0138172630947689	negative	-0.6519036412984095	TRUE
COG4372	log_PO4	-0.51437493449512	0.0138431921221521	negative	-0.5614832067476988	FALSE
COG0679	log_PO4	-0.071327422678385	0.0143042920587459	negative	-0.5635628317388068	FALSE
COG1100	log_PO4	-0.278506546082186	0.0145326770234792	negative	-0.5111030498008436	FALSE
COG3349	log_PO4	-0.445907087222339	0.0145766861485587	negative	-0.5891932815185447	FALSE
COG3288	log_PO4	-0.0521248208375528	0.0146360273305535	negative	-0.6442751180125764	TRUE
COG3614	log_PO4	0.658991930598039	0.0146414159176495	positive	0.5335770660552706	FALSE
COG4359	log_PO4	-0.624063456285783	0.0146773925555526	negative	0.1166057578976702	FALSE
COG5002	log_PO4	0.253897552743912	0.0147203065427025	positive	0.6131068887424904	TRUE
COG0387	log_PO4	-0.404743932224089	0.0148718229390339	negative	-0.330327663384636	FALSE
COG3548	log_PO4	0.543214450634862	0.0148858261211404	positive	0.22057209277696016	FALSE
COG2185	log_PO4	0.128490133674693	0.0150236055031285	positive	0.5814125615833268	FALSE
COG0687	log_PO4	0.0708681286304974	0.0150533338296755	positive	0.4527529905200215	FALSE
COG3296	log_PO4	0.444495967799864	0.0150619321112284	positive	0.5081045510370167	FALSE
COG0861	log_PO4	-0.0724591672417555	0.01508073177828	negative	-0.6570462859776235	TRUE
COG4981	log_PO4	-0.850706594340235	0.015122034994336	negative	0.12829791880012348	FALSE
COG3202	log_PO4	0.145665948678273	0.0155158942495608	positive	0.2747056342582114	FALSE
COG4186	log_PO4	0.562641146598009	0.0155299865879296	positive	0.2957612991715612	FALSE
COG3058	log_PO4	1.01655963429566	0.0155798968791952	positive	0.5713086732547742	FALSE
COG0467	log_PO4	-0.290145194267162	0.0156809490250889	negative	-0.5412782574570654	FALSE
COG2367	log_PO4	-0.535707006506501	0.0157939461845635	negative	0.11110177295014159	FALSE
COG3424	log_PO4	0.269729325042709	0.0158440964017459	positive	0.3034988254678992	FALSE
COG3656	log_PO4	0.645558212311624	0.0160134926664694	positive	0.4608978667475716	FALSE
